ReadGroup	Position	EventType	Scaling	Observations	firstDerivative	SecondDerivative	F	hasConverged
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	55	M	0.995022	6.69235	0	0	3.49506e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	56	M	1.01871	6.6923	0	0	3.94941e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	57	M	0.987414	6.69223	0	0	2.52928e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	58	M	1.00363	6.69218	0	0	7.38552e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	59	M	0.999292	6.69217	0	0	1.30974e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	60	M	1.00095	6.69211	0	0	7.79234e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	61	M	0.996912	6.69199	0	0	3.54578e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	62	M	1.02304	6.69204	0	0	1.64563e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	63	M	1.00087	6.69195	0	0	7.43993e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	64	M	0.992591	6.69191	0	0	6.48174e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	65	M	0.99625	6.69181	0	0	2.12844e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	66	M	0.981512	6.69175	0	0	1.2037e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	67	M	1.0094	6.69165	0	0	5.70521e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	68	M	0.992081	6.69149	0	0	4.26535e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	69	M	1.00082	6.69133	0	0	4.67278e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	70	M	1.00324	6.69126	0	0	2.14924e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	71	M	0.999962	6.69124	0	0	2.48243e-08	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	72	M	0.989493	6.69112	0	0	6.585e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	73	M	1.00582	6.69105	0	0	3.69054e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	74	M	1.00353	6.69092	0	0	2.4907e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	75	M	0.987849	6.69095	0	0	8.7085e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	76	M	0.981907	6.69082	0	0	4.78516e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	77	M	1.00093	6.69047	0	0	2.38733e-05	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	78	M	0.999933	6.69024	0	0	2.68813e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	79	M	1.00064	6.69052	0	0	6.84144e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	80	M	0.994104	6.69041	0	0	3.62186e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	81	M	1.02248	6.69025	0	0	1.40115e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	82	M	0.986974	6.69008	0	0	2.36726e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	83	M	0.995844	6.68985	0	0	4.07122e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	84	M	1.01827	6.68977	0	0	8.16795e-08	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	85	M	1.00422	6.6897	0	0	3.6589e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	86	M	0.980567	6.68963	0	0	3.91001e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	87	M	0.976043	6.68957	0	0	7.19065e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	88	M	1.01929	6.68945	0	0	2.08106e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	89	M	1.02133	6.6893	0	0	2.24698e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	90	M	0.995442	6.6892	0	0	2.98327e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	91	M	0.993982	6.68911	0	0	4.618e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	92	M	0.985253	6.68899	0	0	9.69208e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	93	M	1.02841	6.6889	0	0	4.5874e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	94	M	0.98746	6.68885	0	0	8.46421e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	95	M	1.00449	6.68875	0	0	2.60947e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	96	M	0.975471	6.68856	0	0	5.40326e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	97	M	0.992401	6.68831	0	0	8.00883e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	98	M	1.00596	6.68804	0	0	8.50042e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	99	M	1.00217	6.68659	0	0	5.43441e-07	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	100	M	0.999821	6.68349	0	0	3.57904e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	101	M	0.999632	6.47204	0	0	2.24238e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	102	M	1.04608	4.69144	0	0	6.04744e-06	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	103	M	1	4.07298	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	104	M	1	3.69522	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	105	M	1	3.35392	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	106	M	1	2.60097	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	107	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	108	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	109	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	110	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	111	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	112	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	113	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	114	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	115	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	116	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	117	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	118	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	119	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	120	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	121	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	122	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	123	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	124	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	125	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	126	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	127	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	128	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	129	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	130	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	131	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	132	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	133	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	134	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	135	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	136	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	137	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	138	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	139	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	140	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	141	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	142	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	143	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	144	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	145	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	146	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	147	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	148	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	149	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	150	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	151	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	152	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	153	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	154	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	155	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	156	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	157	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	158	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	159	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	160	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	161	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	162	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	163	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	164	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	165	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	166	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	167	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	168	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	169	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	170	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	171	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	172	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	173	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	174	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	175	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	176	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	177	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	178	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	179	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	180	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	181	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	182	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	183	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	184	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	185	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	186	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	187	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	188	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	189	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	190	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	191	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	192	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	193	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	194	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	195	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	196	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	197	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	198	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	199	M	1	-	0	0	0	1
HWI-ST558:341:C7R9TACXX_BAR8_UDG_plus100	200	M	1	-	0	0	0	1
HWI-ST558:306:C6CPRACXX_BAR8	1	M	2.10781	7.3506	0	0	2.31336e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	2	M	1.49725	7.3511	0	0	5.0681e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	3	M	1.07984	7.3512	0	0	5.87554e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	4	M	1.07864	7.35108	0	0	2.94234e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	5	M	1.1613	7.35105	0	0	1.51311e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	6	M	0.989537	7.35109	0	0	8.21021e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	7	M	1.01316	7.35112	0	0	1.72628e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	8	M	0.957343	7.35124	0	0	1.85024e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	9	M	1.07878	7.35132	0	0	3.6482e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	10	M	1.00684	7.35145	0	0	4.64702e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	11	M	0.980383	7.35143	0	0	4.90835e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	12	M	1.02921	7.35147	0	0	5.60382e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	13	M	1.02806	7.35156	0	0	5.81538e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	14	M	0.933399	7.35157	0	0	4.52506e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	15	M	0.944147	7.3516	0	0	3.55074e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	16	M	0.965331	7.3517	0	0	1.39687e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	17	M	1.0306	7.35172	0	0	6.40153e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	18	M	0.96276	7.35174	0	0	1.93311e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	19	M	1.00108	7.35178	0	0	7.45821e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	20	M	0.948745	7.35196	0	0	3.15635e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	21	M	0.964535	7.35176	0	0	1.89094e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	22	M	0.898918	7.35163	0	0	8.72509e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	23	M	0.886046	7.35128	0	0	1.13888e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	24	M	0.878654	7.35075	0	0	2.06967e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	25	M	0.907365	7.34999	0	0	7.04419e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	26	M	0.913818	7.34902	0	0	6.36074e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	27	M	0.919629	7.34768	0	0	5.86521e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	28	M	1.03455	7.3461	0	0	1.27961e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	29	M	0.93604	7.34424	0	0	3.98629e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	30	M	0.903457	7.34208	0	0	7.18206e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	31	M	0.885472	7.33947	0	0	9.84528e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	32	M	0.906121	7.3364	0	0	6.57056e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	33	M	0.913917	7.3328	0	0	5.98563e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	34	M	0.993077	7.32852	0	0	4.67875e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	35	M	0.928494	7.32351	0	0	4.56739e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	36	M	0.964869	7.31768	0	0	1.2408e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	37	M	0.986674	7.31124	0	0	9.05213e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	38	M	0.937191	7.30413	0	0	3.58785e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	39	M	0.91956	7.29626	0	0	4.90294e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	40	M	0.947027	7.28794	0	0	2.71349e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	41	M	0.997838	7.27923	0	0	1.52825e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	42	M	0.968297	7.27013	0	0	7.74575e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	43	M	0.918855	7.26065	0	0	4.84405e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	44	M	0.945598	7.25072	0	0	2.49196e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	45	M	0.93635	7.24051	0	0	3.11059e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	46	M	0.913978	7.22994	0	0	5.29928e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	47	M	0.924134	7.21926	0	0	4.35929e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	48	M	0.718359	7.20829	0	0	5.47769e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	49	M	0.918967	7.197	0	0	3.85206e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	50	M	0.936513	7.18555	0	0	3.00666e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	51	M	0.904602	7.17408	0	0	5.81216e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	52	M	0.974025	7.16238	0	0	5.74396e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	53	M	0.927716	7.15048	0	0	3.45151e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	54	M	0.934055	7.13838	0	0	3.0339e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	55	M	0.950633	7.12612	0	0	1.62681e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	56	M	0.952779	7.11377	0	0	1.2398e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	57	M	0.957849	7.10129	0	0	1.09542e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	58	M	0.948098	7.08857	0	0	1.67466e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	59	M	0.93783	7.07578	0	0	2.45516e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	60	M	0.95417	7.0628	0	0	1.32275e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	61	M	1.02265	7.04975	0	0	2.11196e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	62	M	0.97145	7.03662	0	0	3.4237e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	63	M	0.951097	7.02338	0	0	1.28432e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	64	M	0.944532	7.01008	0	0	1.63116e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	65	M	0.997433	6.9962	0	0	1.85703e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	66	M	0.940433	6.98213	0	0	1.73233e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	67	M	0.939474	6.96813	0	0	1.85795e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	68	M	0.957579	6.95386	0	0	8.68718e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	69	M	0.940423	6.93944	0	0	2.12351e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	70	M	0.932804	6.92495	0	0	2.64017e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	71	M	0.966056	6.91025	0	0	4.52043e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	72	M	0.966568	6.89549	0	0	4.66495e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	73	M	0.928761	6.88053	0	0	2.7254e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	74	M	0.922593	6.86541	0	0	3.16735e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	75	M	0.950537	6.85028	0	0	1.05764e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	76	M	0.916925	6.83502	0	0	3.82719e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	77	M	0.924713	6.81959	0	0	3.00783e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	78	M	0.899025	6.80415	0	0	5.61192e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	79	M	0.939053	6.78852	0	0	1.67613e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	80	M	0.932818	6.77322	0	0	2.24744e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	81	M	0.885857	6.75728	0	0	7.67962e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	82	M	0.884338	6.74172	0	0	7.51481e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	83	M	0.929565	6.72568	0	0	2.99991e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	84	M	0.893365	6.70987	0	0	6.09215e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	85	M	0.889633	6.694	0	0	7.25547e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	86	M	0.874446	6.67801	0	0	9.68987e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	87	M	0.873116	6.66161	0	0	1.20707e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	88	M	0.906038	6.64522	0	0	5.15752e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	89	M	0.858715	6.62862	0	0	1.18772e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	90	M	0.854755	6.61179	0	0	2.1439e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	91	M	0.870468	6.5947	0	0	8.12535e-08	1
HWI-ST558:306:C6CPRACXX_BAR8	92	M	0.853984	6.57762	0	0	2.42062e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	93	M	0.875992	6.56045	0	0	9.73203e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	94	M	0.912478	6.54281	0	0	4.15736e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	95	M	0.978096	6.52508	0	0	3.2718e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	96	M	1.03915	6.50713	0	0	1.20171e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	97	M	1.0137	6.48894	0	0	1.3399e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	98	M	1.06565	6.47095	0	0	3.23693e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	99	M	1.05743	6.45262	0	0	2.58718e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	100	M	1.05216	6.43414	0	0	2.17478e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	101	M	1.01253	6.41562	0	0	1.2223e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	102	M	1.0484	6.39695	0	0	1.92793e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	103	M	1.03366	6.3781	0	0	9.1796e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	104	M	1.04303	6.35913	0	0	1.47891e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	105	M	1.03599	6.34011	0	0	1.03518e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	106	M	1.05086	6.32104	0	0	2.05641e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	107	M	1.07351	6.30181	0	0	4.14666e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	108	M	1.0628	6.2825	0	0	3.08315e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	109	M	1.05796	6.26308	0	0	2.63382e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	110	M	1.05295	6.24354	0	0	2.21066e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	111	M	1.10141	6.22382	0	0	7.57945e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	112	M	1.00857	6.20393	0	0	7.97142e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	113	M	1.09067	6.18397	0	0	6.16372e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	114	M	1.05024	6.16392	0	0	1.99056e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	115	M	1.03446	6.14373	0	0	9.57369e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	116	M	1.0723	6.1234	0	0	4.05814e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	117	M	1.05564	6.10288	0	0	2.45961e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	118	M	1.02705	6.08236	0	0	6.13808e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	119	M	1.09271	6.06159	0	0	6.46036e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	120	M	1.02987	6.04058	0	0	7.29732e-07	1
HWI-ST558:306:C6CPRACXX_BAR8	121	M	1.07976	6.01957	0	0	4.85609e-06	1
HWI-ST558:306:C6CPRACXX_BAR8	122	M	1.02761	5.99844	0	0	6.18972e-07	1
